日付,レース,判定,モード,買い目数,投資額,実際,的中,配当,頭1位,頭1位スコア,頭2位,頭2位スコア,展示バフ数,展示デバフ数,展示バフ点,展示デバフ点,1ST補正,まくり補正,買い目
20250209,11,買い,hit,16,1600,1-2-3,False,0,4,76.2,6,60.6,0,0,0,0,13,10,4-1-6 4-6-1 4-1-5 4-5-1 4-1-3 4-3-1 6-4-5 6-5-4 6-4-1 6-1-4 6-4-3 6-3-4 6-1-5 6-5-1 6-1-3 6-3-1
20250209,12,注意,hit,16,1600,1-2-5,False,0,1,82.4,6,67.2,1,1,4,-5,-17,15,1-4-6 1-6-4 1-4-3 1-3-4 1-4-2 1-2-4 6-1-4 6-4-1 6-1-3 6-3-1 6-1-2 6-2-1 6-4-3 6-3-4 6-4-2 6-2-4
20250210,1,買い,hit,12,1200,4-1-6,False,0,1,119.0,3,75.8,1,1,4,-5,28,5,1-3-6 1-6-3 1-3-2 1-2-3 1-3-5 1-5-3 3-1-6 3-6-1 3-1-2 3-2-1 3-1-5 3-5-1
20250210,2,買い,hit,16,1600,1-3-2,True,1250,1,79.5,3,40.6,0,0,0,0,28,-5,1-2-3 1-3-2 1-2-6 1-6-2 1-2-5 1-5-2 3-1-6 3-6-1 3-1-2 3-2-1 3-1-5 3-5-1 3-2-6 3-6-2 3-2-5 3-5-2
20250210,5,買い,hit,12,1200,4-6-5,True,7000,4,104.0,6,82.2,1,1,12,-25,-20,15,4-6-3 4-3-6 4-6-5 4-5-6 4-6-1 4-1-6 6-4-3 6-3-4 6-4-5 6-5-4 6-4-1 6-1-4
20250210,8,注意,hit,12,1200,1-2-3,False,0,3,55.6,6,43.7,0,0,0,0,-21,22,3-6-5 3-5-6 3-6-1 3-1-6 3-6-2 3-2-6 6-3-5 6-5-3 6-3-1 6-1-3 6-3-2 6-2-3
20250210,9,注意,hit,12,1200,3-6-1,False,0,4,76.3,2,59.4,0,0,0,0,-36,31,4-2-5 4-5-2 4-2-3 4-3-2 4-2-6 4-6-2 2-4-5 2-5-4 2-4-3 2-3-4 2-4-6 2-6-4
20250210,10,注意,hit,12,1200,4-5-3,False,0,4,85.4,1,75.7,0,0,0,0,4,50,4-1-3 4-3-1 4-1-6 4-6-1 4-1-2 4-2-1 1-4-3 1-3-4 1-4-6 1-6-4 1-4-2 1-2-4
20250210,11,注意,hit,20,2000,3-6-4,False,0,4,77.4,6,62.5,0,0,0,0,4,-12,4-2-1 4-1-2 4-2-3 4-3-2 4-2-5 4-5-2 6-4-2 6-2-4 6-4-1 6-1-4 6-4-3 6-3-4 6-4-5 6-5-4 6-2-1 6-1-2 6-2-3 6-3-2 6-2-5 6-5-2
20250211,1,注意,hit,16,1600,5-3-2,True,26940,5,70.3,2,59.8,0,0,0,0,-66,23,5-4-2 5-2-4 5-4-6 5-6-4 5-4-3 5-3-4 5-2-6 5-6-2 5-2-3 5-3-2 2-4-5 2-5-4 2-4-6 2-6-4 2-4-3 2-3-4
20250211,6,買い,hit,12,1200,2-3-4,False,0,4,103.8,1,77.1,0,0,0,0,8,28,4-1-2 4-2-1 4-1-5 4-5-1 4-1-6 4-6-1 1-4-2 1-2-4 1-4-5 1-5-4 1-4-6 1-6-4
20250211,7,買い,hit,12,1200,1-5-6,True,2210,1,89.0,5,63.6,0,0,0,0,4,8,1-5-6 1-6-5 1-5-3 1-3-5 1-5-4 1-4-5 5-1-6 5-6-1 5-1-3 5-3-1 5-1-4 5-4-1
20250211,12,買い,hit,12,1200,1-4-2,False,0,1,114.8,3,76.0,0,0,0,0,30,2,1-3-4 1-4-3 1-3-5 1-5-3 1-3-6 1-6-3 3-1-4 3-4-1 3-1-5 3-5-1 3-1-6 3-6-1
20250212,1,注意,hit,16,1600,4-2-6,False,0,3,63.2,5,50.8,0,0,0,0,-9,25,3-4-5 3-5-4 3-4-1 3-1-4 3-4-6 3-6-4 3-5-1 3-1-5 3-5-6 3-6-5 5-4-3 5-3-4 5-4-1 5-1-4 5-4-6 5-6-4
20250212,4,注意,hit,12,1200,4-3-6,False,0,1,85.9,3,68.9,0,0,0,0,4,28,1-3-2 1-2-3 1-3-4 1-4-3 1-3-6 1-6-3 3-1-2 3-2-1 3-1-4 3-4-1 3-1-6 3-6-1
20250212,8,注意,hit,16,1600,1-4-6,False,0,4,73.4,3,62.9,0,0,0,0,9,30,4-5-3 4-3-5 4-5-6 4-6-5 4-5-1 4-1-5 4-3-6 4-6-3 4-3-1 4-1-3 3-5-4 3-4-5 3-5-6 3-6-5 3-5-1 3-1-5
20250212,10,買い,hit,12,1200,1-2-3,False,0,1,69.4,6,42.0,0,0,0,0,30,10,1-6-3 1-3-6 1-6-2 1-2-6 1-6-5 1-5-6 6-1-3 6-3-1 6-1-2 6-2-1 6-1-5 6-5-1
20250214,1,注意,hit,12,1200,1-2-3,True,750,1,80.7,2,39.7,0,0,0,0,14,-17,1-2-4 1-4-2 1-2-6 1-6-2 1-2-3 1-3-2 2-1-4 2-4-1 2-1-6 2-6-1 2-1-3 2-3-1
20250214,3,買い,hit,20,2000,3-1-5,False,0,5,57.0,3,40.1,0,0,0,0,-24,5,5-2-3 5-3-2 5-2-6 5-6-2 5-2-4 5-4-2 5-2-1 5-1-2 5-3-6 5-6-3 5-3-4 5-4-3 5-3-1 5-1-3 3-2-6 3-6-2 3-2-4 3-4-2 3-2-1 3-1-2
20250214,7,買い,hit,16,1600,1-4-3,False,0,4,54.9,2,35.9,0,0,0,0,-13,0,4-5-2 4-2-5 4-5-6 4-6-5 4-5-1 4-1-5 2-4-6 2-6-4 2-4-5 2-5-4 2-4-1 2-1-4 2-5-6 2-6-5 2-5-1 2-1-5
20250214,8,買い,hit,16,1600,4-2-5,False,0,5,94.3,1,57.9,0,0,0,0,13,0,5-4-1 5-1-4 5-4-2 5-2-4 5-4-3 5-3-4 1-5-2 1-2-5 1-5-3 1-3-5 1-5-4 1-4-5 1-4-2 1-2-4 1-4-3 1-3-4
20250214,9,注意,hit,16,1600,1-3-2,False,0,1,121.5,5,68.6,1,1,-10,0,34,35,1-3-5 1-5-3 1-3-4 1-4-3 1-3-6 1-6-3 5-1-3 5-3-1 5-1-4 5-4-1 5-1-6 5-6-1 5-3-4 5-4-3 5-3-6 5-6-3
20250214,10,注意,hit,12,1200,2-6-3,False,0,1,139.6,6,75.9,2,2,8,-20,36,34,1-6-4 1-4-6 1-6-3 1-3-6 1-6-5 1-5-6 6-1-4 6-4-1 6-1-3 6-3-1 6-1-5 6-5-1
20250214,11,買い,hit,16,1600,2-1-3,False,0,5,99.3,4,77.4,0,0,0,0,4,28,5-1-4 5-4-1 5-1-3 5-3-1 5-1-2 5-2-1 4-5-1 4-1-5 4-5-3 4-3-5 4-5-2 4-2-5 4-1-3 4-3-1 4-1-2 4-2-1
20250215,1,注意,hit,16,1600,2-1-5,False,0,5,43.9,6,29.7,0,0,0,0,-26,-15,5-2-6 5-6-2 5-2-3 5-3-2 5-2-1 5-1-2 6-5-2 6-2-5 6-5-3 6-3-5 6-5-1 6-1-5 6-2-3 6-3-2 6-2-1 6-1-2
20250215,4,注意,hit,12,1200,1-2-3,False,0,4,72.4,5,58.2,1,1,-5,-10,-50,22,4-5-3 4-3-5 4-5-6 4-6-5 4-5-1 4-1-5 5-4-3 5-3-4 5-4-6 5-6-4 5-4-1 5-1-4
20250215,7,買い,hit,12,1200,1-5-2,False,0,4,86.9,6,48.7,0,0,0,0,-30,23,4-6-3 4-3-6 4-6-5 4-5-6 4-6-1 4-1-6 6-4-3 6-3-4 6-4-5 6-5-4 6-4-1 6-1-4
20250215,10,買い,hit,12,1200,1-3-4,False,0,4,105.7,2,87.6,0,0,0,0,-7,65,4-2-5 4-5-2 4-2-6 4-6-2 4-2-1 4-1-2 2-4-5 2-5-4 2-4-6 2-6-4 2-4-1 2-1-4
20250215,11,注意,hit,20,2000,5-4-6,False,0,1,86.2,3,77.4,0,0,0,0,28,31,1-5-3 1-3-5 1-5-2 1-2-5 1-5-4 1-4-5 1-2-3 1-3-2 1-2-4 1-4-2 3-5-1 3-1-5 3-5-2 3-2-5 3-5-4 3-4-5 3-2-1 3-1-2 3-2-4 3-4-2
20250218,5,注意,hit,12,1200,4-1-5,False,0,3,51.1,6,19.5,0,0,0,0,-20,-5,3-6-5 3-5-6 3-6-1 3-1-6 3-6-2 3-2-6 6-3-5 6-5-3 6-3-1 6-1-3 6-3-2 6-2-3
20250218,9,注意,hit,12,1200,2-1-3,False,0,4,57.7,6,43.0,0,0,0,0,-4,0,4-6-2 4-2-6 4-6-1 4-1-6 4-6-3 4-3-6 6-4-2 6-2-4 6-4-1 6-1-4 6-4-3 6-3-4
20250219,1,注意,hit,16,1600,5-2-1,True,6760,1,54.9,5,41.8,0,0,0,0,30,-30,1-6-5 1-5-6 1-6-2 1-2-6 1-6-3 1-3-6 5-6-1 5-1-6 5-6-2 5-2-6 5-6-3 5-3-6 5-1-2 5-2-1 5-1-3 5-3-1
20250219,3,注意,hit,16,1600,2-6-1,False,0,4,59.4,3,51.1,1,1,4,-10,-50,40,4-5-3 4-3-5 4-5-6 4-6-5 4-5-1 4-1-5 4-3-6 4-6-3 4-3-1 4-1-3 3-5-4 3-4-5 3-5-6 3-6-5 3-5-1 3-1-5
20250219,8,注意,hit,16,1600,1-3-2,False,0,3,43.5,5,33.0,0,0,0,0,-66,0,3-2-5 3-5-2 3-2-6 3-6-2 3-2-4 3-4-2 3-5-6 3-6-5 3-5-4 3-4-5 5-2-3 5-3-2 5-2-6 5-6-2 5-2-4 5-4-2
20250219,9,買い,hit,12,1200,3-1-2,False,0,5,69.3,3,47.0,0,0,0,0,-9,0,5-3-2 5-2-3 5-3-1 5-1-3 5-3-4 5-4-3 3-5-2 3-2-5 3-5-1 3-1-5 3-5-4 3-4-5
20250219,12,買い,hit,16,1600,3-1-2,False,0,5,75.8,2,32.1,0,0,0,0,-19,-20,5-1-2 5-2-1 5-1-3 5-3-1 5-1-6 5-6-1 2-5-1 2-1-5 2-5-3 2-3-5 2-5-6 2-6-5 2-1-3 2-3-1 2-1-6 2-6-1
20250220,2,買い,hit,12,1200,3-4-6,False,0,5,65.1,4,41.7,2,2,10,-22,-50,18,5-4-2 5-2-4 5-4-3 5-3-4 5-4-1 5-1-4 4-5-2 4-2-5 4-5-3 4-3-5 4-5-1 4-1-5
20250220,5,買い,hit,12,1200,1-5-4,False,0,4,66.7,5,22.6,0,0,0,0,-19,-18,4-5-1 4-1-5 4-5-2 4-2-5 4-5-3 4-3-5 5-4-1 5-1-4 5-4-2 5-2-4 5-4-3 5-3-4
20250220,6,買い,hit,16,1600,2-5-1,False,0,4,60.6,1,38.7,0,0,0,0,14,5,4-3-1 4-1-3 4-3-6 4-6-3 4-3-5 4-5-3 4-1-6 4-6-1 4-1-5 4-5-1 1-3-4 1-4-3 1-3-6 1-6-3 1-3-5 1-5-3
20250220,9,注意,hit,16,1600,4-3-5,True,3320,4,80.7,1,62.9,2,2,11,-25,19,-5,4-3-1 4-1-3 4-3-6 4-6-3 4-3-5 4-5-3 1-4-6 1-6-4 1-4-5 1-5-4 1-4-3 1-3-4 1-3-6 1-6-3 1-3-5 1-5-3
20250220,12,注意,hit,16,1600,1-5-2,False,0,1,74.3,6,59.8,0,0,0,0,19,-7,1-6-3 1-3-6 1-6-5 1-5-6 1-6-4 1-4-6 1-4-3 1-3-4 1-4-5 1-5-4 6-4-1 6-1-4 6-4-3 6-3-4 6-4-5 6-5-4
20250221,1,注意,hit,16,1600,4-1-2,False,0,5,54.6,6,43.0,0,0,0,0,-8,5,5-6-4 5-4-6 5-6-1 5-1-6 5-6-2 5-2-6 5-4-1 5-1-4 5-4-2 5-2-4 6-4-5 6-5-4 6-4-1 6-1-4 6-4-2 6-2-4
20250221,2,買い,hit,16,1600,3-4-2,False,0,5,47.0,4,29.4,1,1,0,-10,-33,-15,5-2-4 5-4-2 5-2-3 5-3-2 5-2-6 5-6-2 4-2-5 4-5-2 4-2-3 4-3-2 4-2-6 4-6-2 4-5-3 4-3-5 4-5-6 4-6-5
20250221,7,買い,hit,24,2400,1-4-5,False,0,1,65.9,4,28.2,1,1,3,-15,30,-25,1-6-2 1-2-6 1-6-5 1-5-6 1-6-3 1-3-6 1-2-5 1-5-2 1-2-3 1-3-2 4-6-1 4-1-6 4-6-2 4-2-6 4-6-5 4-5-6 4-6-3 4-3-6 4-2-1 4-1-2 4-2-5 4-5-2 4-2-3 4-3-2
20250221,8,買い,hit,12,1200,2-5-1,True,7890,1,59.1,2,41.3,1,1,-10,-3,21,-17,1-2-3 1-3-2 1-2-4 1-4-2 1-2-5 1-5-2 2-1-3 2-3-1 2-1-4 2-4-1 2-1-5 2-5-1
20250221,9,買い,hit,16,1600,6-1-3,False,0,1,71.6,3,41.6,1,1,-10,-3,24,2,1-6-3 1-3-6 1-6-2 1-2-6 1-6-4 1-4-6 3-6-1 3-1-6 3-6-2 3-2-6 3-6-4 3-4-6 3-1-2 3-2-1 3-1-4 3-4-1
20250221,12,注意,hit,20,2000,2-1-3,False,0,5,45.8,2,35.9,0,0,0,0,-7,-20,5-1-2 5-2-1 5-1-6 5-6-1 5-1-4 5-4-1 5-4-2 5-2-4 5-4-6 5-6-4 2-1-5 2-5-1 2-1-6 2-6-1 2-1-4 2-4-1 2-4-5 2-5-4 2-4-6 2-6-4
20250222,1,注意,hit,12,1200,1-5-2,True,1930,1,13.9,2,3.8,0,0,0,0,-22,-45,1-2-3 1-3-2 1-2-4 1-4-2 1-2-5 1-5-2 2-1-3 2-3-1 2-1-4 2-4-1 2-1-5 2-5-1
20250222,2,注意,hit,16,1600,4-3-2,True,7500,4,57.8,5,46.8,1,1,15,-22,-31,-5,4-3-5 4-5-3 4-3-2 4-2-3 4-3-1 4-1-3 5-3-4 5-4-3 5-3-2 5-2-3 5-3-1 5-1-3 5-4-2 5-2-4 5-4-1 5-1-4
20250222,3,買い,hit,16,1600,4-6-1,False,0,1,64.1,3,47.0,1,1,5,-7,19,7,1-6-3 1-3-6 1-6-4 1-4-6 1-6-2 1-2-6 3-6-1 3-1-6 3-6-4 3-4-6 3-6-2 3-2-6 3-1-4 3-4-1 3-1-2 3-2-1
20250222,8,買い,hit,12,1200,6-1-4,False,0,5,96.0,6,38.0,2,2,18,-30,-21,0,5-6-3 5-3-6 5-6-1 5-1-6 5-6-4 5-4-6 6-5-3 6-3-5 6-5-1 6-1-5 6-5-4 6-4-5
20250222,10,注意,hit,20,2000,1-2-3,False,0,1,85.5,2,51.8,1,1,5,-15,13,-13,1-5-4 1-4-5 1-5-3 1-3-5 1-5-6 1-6-5 2-1-4 2-4-1 2-1-3 2-3-1 2-1-6 2-6-1 2-1-5 2-5-1 2-5-4 2-4-5 2-5-3 2-3-5 2-5-6 2-6-5
20250223,3,注意,hit,16,1600,1-6-3,False,0,4,55.5,3,45.8,0,0,0,0,-4,0,4-6-3 4-3-6 4-6-2 4-2-6 4-6-1 4-1-6 3-4-6 3-6-4 3-4-2 3-2-4 3-4-1 3-1-4 3-6-2 3-2-6 3-6-1 3-1-6
20250223,5,買い,hit,20,2000,1-4-3,True,910,1,58.9,2,41.3,0,0,0,0,19,-34,1-4-2 1-2-4 1-4-3 1-3-4 1-4-6 1-6-4 1-3-2 1-2-3 1-3-6 1-6-3 2-4-1 2-1-4 2-4-3 2-3-4 2-4-6 2-6-4 2-3-1 2-1-3 2-3-6 2-6-3
20250223,9,買い,hit,16,1600,4-3-5,False,0,1,101.4,3,51.3,0,0,0,0,28,-8,1-5-3 1-3-5 1-5-2 1-2-5 1-5-4 1-4-5 3-1-5 3-5-1 3-1-2 3-2-1 3-1-4 3-4-1 3-5-2 3-2-5 3-5-4 3-4-5
20250226,1,注意,hit,16,1600,3-4-5,False,0,5,13.3,1,0.0,1,1,0,-10,-15,-45,5-3-1 5-1-3 5-3-2 5-2-3 5-3-4 5-4-3 1-5-2 1-2-5 1-5-3 1-3-5 1-5-4 1-4-5 1-3-2 1-2-3 1-3-4 1-4-3
20250226,4,注意,hit,12,1200,3-1-2,False,0,3,60.2,5,31.3,0,0,0,0,-13,-5,3-5-1 3-1-5 3-5-4 3-4-5 3-5-6 3-6-5 5-3-1 5-1-3 5-3-4 5-4-3 5-3-6 5-6-3
20250226,5,注意,hit,16,1600,2-1-3,False,0,4,32.5,6,18.5,1,1,-5,-10,-33,-20,4-5-6 4-6-5 4-5-1 4-1-5 4-5-3 4-3-5 6-4-5 6-5-4 6-4-1 6-1-4 6-4-3 6-3-4 6-5-1 6-1-5 6-5-3 6-3-5
20250226,8,買い,hit,16,1600,5-3-1,False,0,5,52.7,3,14.7,1,1,5,-10,-50,-35,5-6-3 5-3-6 5-6-1 5-1-6 5-6-4 5-4-6 3-5-6 3-6-5 3-5-1 3-1-5 3-5-4 3-4-5 3-6-1 3-1-6 3-6-4 3-4-6
20250226,9,買い,hit,24,2400,1-3-2,True,1760,1,44.4,5,27.8,1,1,-10,0,24,-30,1-6-5 1-5-6 1-6-3 1-3-6 1-6-2 1-2-6 1-6-4 1-4-6 1-3-5 1-5-3 1-3-2 1-2-3 1-3-4 1-4-3 5-6-3 5-3-6 5-6-2 5-2-6 5-6-4 5-4-6 5-3-2 5-2-3 5-3-4 5-4-3
20250226,11,買い,hit,16,1600,2-5-4,False,0,1,40.1,4,22.8,0,0,0,0,4,-35,1-2-4 1-4-2 1-2-5 1-5-2 1-2-3 1-3-2 4-1-5 4-5-1 4-1-2 4-2-1 4-1-3 4-3-1 4-2-5 4-5-2 4-2-3 4-3-2
20250226,12,買い,hit,12,1200,1-2-6,False,0,5,83.1,3,66.7,0,0,0,0,-26,35,5-3-4 5-4-3 5-3-2 5-2-3 5-3-6 5-6-3 3-5-4 3-4-5 3-5-2 3-2-5 3-5-6 3-6-5
20250227,2,注意,hit,12,1200,2-4-3,True,2390,3,42.8,2,28.7,0,0,0,0,-26,-30,3-2-5 3-5-2 3-2-4 3-4-2 3-2-6 3-6-2 2-3-5 2-5-3 2-3-4 2-4-3 2-3-6 2-6-3
20250227,5,買い,hit,16,1600,4-1-2,True,1470,4,61.3,5,25.4,0,0,0,0,-21,-15,4-1-5 4-5-1 4-1-2 4-2-1 4-1-3 4-3-1 5-4-2 5-2-4 5-4-3 5-3-4 5-4-1 5-1-4 5-1-2 5-2-1 5-1-3 5-3-1
20250227,9,買い,hit,12,1200,2-6-5,False,0,4,63.2,2,29.0,1,1,4,-5,-21,-15,4-2-6 4-6-2 4-2-1 4-1-2 4-2-3 4-3-2 2-4-6 2-6-4 2-4-1 2-1-4 2-4-3 2-3-4
20250227,10,買い,hit,16,1600,1-2-5,True,660,1,54.7,5,31.8,0,0,0,0,26,-35,1-5-2 1-2-5 1-5-6 1-6-5 1-5-4 1-4-5 1-2-6 1-6-2 1-2-4 1-4-2 5-2-1 5-1-2 5-2-6 5-6-2 5-2-4 5-4-2
20250227,11,買い,hit,12,1200,1-5-2,True,990,1,66.5,5,48.0,1,1,5,-7,19,-30,1-5-2 1-2-5 1-5-6 1-6-5 1-5-3 1-3-5 5-1-2 5-2-1 5-1-6 5-6-1 5-1-3 5-3-1
20250227,12,買い,hit,12,1200,5-2-1,True,31880,1,80.5,5,42.5,1,1,-5,-10,24,-10,1-5-3 1-3-5 1-5-2 1-2-5 1-5-4 1-4-5 5-1-3 5-3-1 5-1-2 5-2-1 5-1-4 5-4-1
20250228,5,注意,hit,12,1200,1-4-2,True,940,1,107.4,4,45.3,1,1,3,-15,36,-25,1-4-5 1-5-4 1-4-2 1-2-4 1-4-3 1-3-4 4-1-5 4-5-1 4-1-2 4-2-1 4-1-3 4-3-1
20250228,6,買い,hit,12,1200,4-3-6,False,0,5,74.8,3,28.2,2,2,8,-20,-33,-20,5-3-6 5-6-3 5-3-1 5-1-3 5-3-4 5-4-3 3-5-6 3-6-5 3-5-1 3-1-5 3-5-4 3-4-5
20250301,5,買い,hit,16,1600,1-4-6,False,0,4,102.8,6,16.4,0,0,0,0,-33,0,4-2-6 4-6-2 4-2-5 4-5-2 4-2-1 4-1-2 6-4-2 6-2-4 6-4-5 6-5-4 6-4-1 6-1-4 6-2-5 6-5-2 6-2-1 6-1-2
20250301,6,買い,hit,12,1200,3-2-4,False,0,1,73.5,3,46.3,0,0,0,0,26,-25,1-3-5 1-5-3 1-3-2 1-2-3 1-3-6 1-6-3 3-1-5 3-5-1 3-1-2 3-2-1 3-1-6 3-6-1
20250301,7,注意,hit,16,1600,1-3-2,False,0,1,93.3,2,12.3,0,0,0,0,24,-45,1-4-2 1-2-4 1-4-3 1-3-4 1-4-6 1-6-4 2-1-3 2-3-1 2-1-4 2-4-1 2-1-6 2-6-1 2-4-3 2-3-4 2-4-6 2-6-4
20250301,10,注意,hit,16,1600,1-4-2,False,0,1,47.1,2,33.2,1,1,3,-15,-4,-20,1-6-2 1-2-6 1-6-4 1-4-6 1-6-3 1-3-6 2-1-6 2-6-1 2-1-4 2-4-1 2-1-3 2-3-1 2-6-4 2-4-6 2-6-3 2-3-6
20250301,11,買い,hit,16,1600,5-6-2,False,0,1,97.8,4,42.8,0,0,0,0,14,-25,1-2-4 1-4-2 1-2-6 1-6-2 1-2-5 1-5-2 4-2-1 4-1-2 4-2-6 4-6-2 4-2-5 4-5-2 4-1-6 4-6-1 4-1-5 4-5-1
20250302,1,注意,hit,16,1600,1-4-3,True,1960,5,11.6,1,0.0,1,1,0,-10,-22,-40,5-1-2 5-2-1 5-1-3 5-3-1 5-1-4 5-4-1 5-3-2 5-2-3 5-3-4 5-4-3 1-3-5 1-5-3 1-3-2 1-2-3 1-3-4 1-4-3
20250302,2,買い,hit,12,1200,3-5-1,False,0,4,31.8,5,15.7,0,0,0,0,-17,-20,4-5-2 4-2-5 4-5-3 4-3-5 4-5-1 4-1-5 5-4-2 5-2-4 5-4-3 5-3-4 5-4-1 5-1-4
20250302,4,買い,hit,12,1200,1-5-2,False,0,5,77.0,3,19.5,0,0,0,0,-21,-20,5-3-4 5-4-3 5-3-2 5-2-3 5-3-1 5-1-3 3-5-4 3-4-5 3-5-2 3-2-5 3-5-1 3-1-5
20250302,7,注意,hit,12,1200,3-5-1,True,1070,5,39.7,3,25.2,0,0,0,0,-9,-35,5-3-2 5-2-3 5-3-1 5-1-3 5-3-4 5-4-3 3-5-2 3-2-5 3-5-1 3-1-5 3-5-4 3-4-5
20250302,8,注意,hit,12,1200,2-4-5,False,0,4,119.5,1,39.4,2,2,29,-27,19,-10,4-1-2 4-2-1 4-1-3 4-3-1 4-1-5 4-5-1 1-4-2 1-2-4 1-4-3 1-3-4 1-4-5 1-5-4
20250302,9,注意,hit,16,1600,1-2-4,False,0,4,26.6,5,12.2,0,0,0,0,-13,-45,4-1-5 4-5-1 4-1-2 4-2-1 4-1-3 4-3-1 5-4-1 5-1-4 5-4-2 5-2-4 5-4-3 5-3-4 5-1-2 5-2-1 5-1-3 5-3-1
20250302,11,注意,hit,16,1600,1-5-4,False,0,1,76.5,5,53.2,1,1,10,-15,-4,0,1-2-5 1-5-2 1-2-3 1-3-2 1-2-4 1-4-2 5-1-2 5-2-1 5-1-3 5-3-1 5-1-4 5-4-1 5-2-3 5-3-2 5-2-4 5-4-2
20250302,12,注意,hit,16,1600,1-2-5,False,0,1,118.0,3,84.1,0,0,0,0,34,11,1-2-3 1-3-2 1-2-4 1-4-2 1-2-6 1-6-2 3-1-2 3-2-1 3-1-4 3-4-1 3-1-6 3-6-1 3-2-4 3-4-2 3-2-6 3-6-2
20250303,5,注意,hit,12,1200,2-3-1,False,0,4,74.2,2,27.5,0,0,0,0,-19,-5,4-2-6 4-6-2 4-2-1 4-1-2 4-2-5 4-5-2 2-4-6 2-6-4 2-4-1 2-1-4 2-4-5 2-5-4
20250303,6,注意,hit,16,1600,2-4-3,True,2480,4,42.0,2,28.7,0,0,0,0,-43,-15,4-2-1 4-1-2 4-2-3 4-3-2 4-2-5 4-5-2 4-3-1 4-1-3 4-3-5 4-5-3 2-3-4 2-4-3 2-3-1 2-1-3 2-3-5 2-5-3
20250307,6,買い,hit,16,1600,5-6-2,False,0,5,81.0,2,18.8,1,1,3,-15,-21,-15,5-3-2 5-2-3 5-3-6 5-6-3 5-3-1 5-1-3 2-5-3 2-3-5 2-5-6 2-6-5 2-5-1 2-1-5 2-3-6 2-6-3 2-3-1 2-1-3
20250307,7,買い,hit,16,1600,3-5-4,False,0,1,55.1,3,30.9,0,0,0,0,24,-15,1-2-3 1-3-2 1-2-5 1-5-2 1-2-4 1-4-2 3-2-1 3-1-2 3-2-5 3-5-2 3-2-4 3-4-2 3-1-5 3-5-1 3-1-4 3-4-1
20250307,9,注意,hit,16,1600,1-3-2,False,0,5,43.7,6,34.7,1,1,3,-7,-36,25,5-3-6 5-6-3 5-3-2 5-2-3 5-3-1 5-1-3 6-3-5 6-5-3 6-3-2 6-2-3 6-3-1 6-1-3 6-5-2 6-2-5 6-5-1 6-1-5
20250308,1,注意,hit,12,1200,1-5-3,True,1740,1,120.0,5,37.3,2,2,7,-20,36,0,1-5-4 1-4-5 1-5-3 1-3-5 1-5-2 1-2-5 5-1-4 5-4-1 5-1-3 5-3-1 5-1-2 5-2-1
20250308,3,買い,hit,12,1200,6-1-2,False,0,5,75.0,2,47.7,0,0,0,0,-43,-7,5-2-6 5-6-2 5-2-1 5-1-2 5-2-3 5-3-2 2-5-6 2-6-5 2-5-1 2-1-5 2-5-3 2-3-5
20250308,6,買い,hit,12,1200,1-4-2,False,0,4,92.4,3,35.5,1,1,3,-7,-15,20,4-3-6 4-6-3 4-3-2 4-2-3 4-3-1 4-1-3 3-4-6 3-6-4 3-4-2 3-2-4 3-4-1 3-1-4
20250308,7,買い,hit,12,1200,1-2-4,True,670,1,57.0,2,16.9,0,0,0,0,19,-27,1-2-6 1-6-2 1-2-3 1-3-2 1-2-4 1-4-2 2-1-6 2-6-1 2-1-3 2-3-1 2-1-4 2-4-1
20250308,9,買い,hit,16,1600,1-6-2,True,1580,1,93.5,6,60.3,0,0,0,0,28,0,1-6-3 1-3-6 1-6-2 1-2-6 1-6-4 1-4-6 1-2-3 1-3-2 1-2-4 1-4-2 6-2-1 6-1-2 6-2-3 6-3-2 6-2-4 6-4-2
20250309,1,注意,hit,12,1200,2-4-6,False,0,4,47.0,6,33.9,1,1,4,-10,-26,7,4-6-3 4-3-6 4-6-1 4-1-6 4-6-5 4-5-6 6-4-3 6-3-4 6-4-1 6-1-4 6-4-5 6-5-4
20250309,2,買い,hit,20,2000,3-2-4,False,0,4,53.4,5,35.4,1,1,-5,-10,-24,-5,4-3-6 4-6-3 4-3-2 4-2-3 4-3-1 4-1-3 5-4-6 5-6-4 5-4-3 5-3-4 5-4-2 5-2-4 5-4-1 5-1-4 5-3-6 5-6-3 5-3-2 5-2-3 5-3-1 5-1-3
20250309,7,買い,hit,12,1200,1-5-6,True,1270,1,68.2,5,51.8,0,0,0,0,30,-40,1-5-2 1-2-5 1-5-6 1-6-5 1-5-3 1-3-5 5-1-2 5-2-1 5-1-6 5-6-1 5-1-3 5-3-1
20250309,8,買い,hit,16,1600,1-5-4,False,0,5,88.8,2,50.6,0,0,0,0,-34,8,5-1-2 5-2-1 5-1-6 5-6-1 5-1-4 5-4-1 2-5-6 2-6-5 2-5-1 2-1-5 2-5-4 2-4-5 2-1-6 2-6-1 2-1-4 2-4-1
20250309,10,買い,hit,20,2000,1-4-3,False,0,4,72.6,5,49.4,1,1,5,-7,-4,7,4-2-1 4-1-2 4-2-6 4-6-2 4-2-3 4-3-2 5-2-4 5-4-2 5-2-1 5-1-2 5-2-6 5-6-2 5-2-3 5-3-2 5-4-1 5-1-4 5-4-6 5-6-4 5-4-3 5-3-4
